,frame,timestamp,rssi,frame_control,source_mac,core,seq_num,channel_spec,spatial_stream,chip,rssi_ma
113,113,1753620621577029,-54,128,3C:6A:D2:84:AD:40,0,24384,2ae0,0,43455c0,-54.666666666666664
114,114,1753620621679427,-55,128,3C:6A:D2:84:AD:40,0,24400,2ae0,0,43455c0,-54.666666666666664
115,115,1753620621781867,-55,128,3C:6A:D2:84:AD:40,0,24416,2ae0,0,43455c0,-54.666666666666664
116,116,1753620621884207,-54,128,3C:6A:D2:84:AD:40,0,24432,2ae0,0,43455c0,-54.666666666666664
117,117,1753620621988666,-54,128,3C:6A:D2:84:AD:40,0,24448,2ae0,0,43455c0,-54.333333333333336
118,118,1753620622089037,-55,128,3C:6A:D2:84:AD:40,0,24464,2ae0,0,43455c0,-54.333333333333336
119,119,1753620622191437,-54,128,3C:6A:D2:84:AD:40,0,24480,2ae0,0,43455c0,-54.333333333333336
120,120,1753620622293825,-55,128,3C:6A:D2:84:AD:40,0,24496,2ae0,0,43455c0,-54.666666666666664
121,121,1753620622396185,-55,128,3C:6A:D2:84:AD:40,0,24512,2ae0,0,43455c0,-54.666666666666664
122,122,1753620622498667,-55,128,3C:6A:D2:84:AD:40,0,24528,2ae0,0,43455c0,-55.0
123,123,1753620622601074,-55,128,3C:6A:D2:84:AD:40,0,24544,2ae0,0,43455c0,-55.0
124,124,1753620622629155,-55,8,3C:6A:D2:84:AD:40,0,10752,2ae0,0,43455c0,-55.0
125,125,1753620622703443,-55,128,3C:6A:D2:84:AD:40,0,24560,2ae0,0,43455c0,-55.0
126,126,1753620622722014,-54,8,3C:6A:D2:84:AD:40,0,10768,2ae0,0,43455c0,-54.666666666666664
127,127,1753620622723637,-54,8,3C:6A:D2:84:AD:40,0,10784,2ae0,0,43455c0,-54.333333333333336
128,128,1753620622807930,-54,128,3C:6A:D2:84:AD:40,0,24576,2ae0,0,43455c0,-54.0
129,129,1753620622823214,-54,8,3C:6A:D2:84:AD:40,0,10816,2ae0,0,43455c0,-54.0
130,130,1753620622874738,-55,8,3C:6A:D2:84:AD:40,0,10832,2ae0,0,43455c0,-54.333333333333336
131,131,1753620622908180,-55,128,3C:6A:D2:84:AD:40,0,24592,2ae0,0,43455c0,-54.666666666666664
132,132,1753620622922372,-55,8,3C:6A:D2:84:AD:40,0,10848,2ae0,0,43455c0,-55.0
133,133,1753620622972329,-54,8,3C:6A:D2:84:AD:40,0,10864,2ae0,0,43455c0,-54.666666666666664
134,134,1753620623010613,-54,128,3C:6A:D2:84:AD:40,0,24608,2ae0,0,43455c0,-54.333333333333336
135,135,1753620623023681,-48,8,3C:6A:D2:84:AD:40,0,10880,2ae0,0,43455c0,-52.0
136,136,1753620623073475,-54,8,3C:6A:D2:84:AD:40,0,10896,2ae0,0,43455c0,-52.0
137,137,1753620623113060,-55,128,3C:6A:D2:84:AD:40,0,24624,2ae0,0,43455c0,-52.333333333333336
138,138,1753620623121800,-55,8,3C:6A:D2:84:AD:40,0,10912,2ae0,0,43455c0,-54.666666666666664
139,139,1753620623175371,-54,8,3C:6A:D2:84:AD:40,0,10928,2ae0,0,43455c0,-54.666666666666664
140,140,1753620623215450,-54,128,3C:6A:D2:84:AD:40,0,24640,2ae0,0,43455c0,-54.333333333333336
141,141,1753620623223687,-54,8,3C:6A:D2:84:AD:40,0,10944,2ae0,0,43455c0,-54.0
142,142,1753620623272705,-55,8,3C:6A:D2:84:AD:40,0,10960,2ae0,0,43455c0,-54.333333333333336
143,143,1753620623273277,-54,8,3C:6A:D2:84:AD:40,0,10976,2ae0,0,43455c0,-54.333333333333336
144,144,1753620623274980,-55,8,3C:6A:D2:84:AD:40,0,11008,2ae0,0,43455c0,-54.666666666666664
145,145,1753620623317819,-55,128,3C:6A:D2:84:AD:40,0,24656,2ae0,0,43455c0,-54.666666666666664
146,146,1753620623422335,-54,128,3C:6A:D2:84:AD:40,0,24672,2ae0,0,43455c0,-54.666666666666664
147,147,1753620623522661,-54,128,3C:6A:D2:84:AD:40,0,24688,2ae0,0,43455c0,-54.333333333333336
148,148,1753620623625045,-55,128,3C:6A:D2:84:AD:40,0,24704,2ae0,0,43455c0,-54.333333333333336
