,frame,timestamp,rssi,frame_control,source_mac,core,seq_num,channel_spec,spatial_stream,chip,rssi_ma
117,117,1750558895783515,-50,128,3C:6A:D2:84:AD:40,0,8096,2ae0,0,43455c0,-50.0
118,118,1750558895885895,-50,128,3C:6A:D2:84:AD:40,0,8112,2ae0,0,43455c0,-50.0
119,119,1750558895988331,-50,128,3C:6A:D2:84:AD:40,0,8128,2ae0,0,43455c0,-50.0
120,120,1750558896089717,-50,128,3C:6A:D2:84:AD:40,0,8144,2ae0,0,43455c0,-50.0
121,121,1750558896193167,-50,128,3C:6A:D2:84:AD:40,0,8160,2ae0,0,43455c0,-50.0
122,122,1750558896295522,-50,128,3C:6A:D2:84:AD:40,0,8176,2ae0,0,43455c0,-50.0
123,123,1750558896396658,-50,128,3C:6A:D2:84:AD:40,0,8192,2ae0,0,43455c0,-50.0
124,124,1750558896500322,-50,128,3C:6A:D2:84:AD:40,0,8208,2ae0,0,43455c0,-50.0
125,125,1750558896602757,-51,128,3C:6A:D2:84:AD:40,0,8224,2ae0,0,43455c0,-50.333333333333336
126,126,1750558896705094,-51,128,3C:6A:D2:84:AD:40,0,8240,2ae0,0,43455c0,-50.666666666666664
127,127,1750558896806504,-51,128,3C:6A:D2:84:AD:40,0,8256,2ae0,0,43455c0,-51.0
128,128,1750558896909885,-51,128,3C:6A:D2:84:AD:40,0,8272,2ae0,0,43455c0,-51.0
129,129,1750558897012416,-51,128,3C:6A:D2:84:AD:40,0,8288,2ae0,0,43455c0,-51.0
130,130,1750558897113671,-51,128,3C:6A:D2:84:AD:40,0,8304,2ae0,0,43455c0,-51.0
131,131,1750558897217177,-51,128,3C:6A:D2:84:AD:40,0,8320,2ae0,0,43455c0,-51.0
132,132,1750558897319552,-51,128,3C:6A:D2:84:AD:40,0,8336,2ae0,0,43455c0,-51.0
133,133,1750558897422046,-51,128,3C:6A:D2:84:AD:40,0,8352,2ae0,0,43455c0,-51.0
134,134,1750558897523312,-51,128,3C:6A:D2:84:AD:40,0,8368,2ae0,0,43455c0,-51.0
135,135,1750558897625816,-51,128,3C:6A:D2:84:AD:40,0,8384,2ae0,0,43455c0,-51.0
136,136,1750558897729101,-51,128,3C:6A:D2:84:AD:40,0,8400,2ae0,0,43455c0,-51.0
137,137,1750558897831573,-51,128,3C:6A:D2:84:AD:40,0,8416,2ae0,0,43455c0,-51.0
138,138,1750558897933916,-51,128,3C:6A:D2:84:AD:40,0,8432,2ae0,0,43455c0,-51.0
139,139,1750558898036343,-51,128,3C:6A:D2:84:AD:40,0,8448,2ae0,0,43455c0,-51.0
140,140,1750558898138767,-51,128,3C:6A:D2:84:AD:40,0,8464,2ae0,0,43455c0,-51.0
141,141,1750558898241196,-51,128,3C:6A:D2:84:AD:40,0,8480,2ae0,0,43455c0,-51.0
142,142,1750558898343503,-51,128,3C:6A:D2:84:AD:40,0,8496,2ae0,0,43455c0,-51.0
143,143,1750558898445377,-51,128,3C:6A:D2:84:AD:40,0,8512,2ae0,0,43455c0,-51.0
144,144,1750558898548355,-51,128,3C:6A:D2:84:AD:40,0,8528,2ae0,0,43455c0,-51.0
145,145,1750558898650802,-51,128,3C:6A:D2:84:AD:40,0,8544,2ae0,0,43455c0,-51.0
146,146,1750558898753095,-51,128,3C:6A:D2:84:AD:40,0,8560,2ae0,0,43455c0,-51.0
147,147,1750558898854526,-51,128,3C:6A:D2:84:AD:40,0,8576,2ae0,0,43455c0,-51.0
148,148,1750558898957931,-51,128,3C:6A:D2:84:AD:40,0,8592,2ae0,0,43455c0,-51.0
149,149,1750558899059467,-51,128,3C:6A:D2:84:AD:40,0,8608,2ae0,0,43455c0,-51.0
150,150,1750558899106191,-51,8,3C:6A:D2:84:AD:40,0,40512,2ae0,0,43455c0,-51.0
151,151,1750558899162841,-51,128,3C:6A:D2:84:AD:40,0,8624,2ae0,0,43455c0,-51.0
152,152,1750558899209466,-51,8,3C:6A:D2:84:AD:40,0,40528,2ae0,0,43455c0,-51.0
153,153,1750558899265193,-51,128,3C:6A:D2:84:AD:40,0,8640,2ae0,0,43455c0,-51.0
154,154,1750558899310048,-51,8,3C:6A:D2:84:AD:40,0,40544,2ae0,0,43455c0,-51.0
155,155,1750558899367558,-51,128,3C:6A:D2:84:AD:40,0,8656,2ae0,0,43455c0,-51.0
156,156,1750558899469937,-51,128,3C:6A:D2:84:AD:40,0,8672,2ae0,0,43455c0,-51.0
157,157,1750558899571285,-51,128,3C:6A:D2:84:AD:40,0,8688,2ae0,0,43455c0,-51.0
158,158,1750558899674799,-51,128,3C:6A:D2:84:AD:40,0,8704,2ae0,0,43455c0,-51.0
159,159,1750558899777174,-51,128,3C:6A:D2:84:AD:40,0,8720,2ae0,0,43455c0,-51.0
160,160,1750558899879525,-51,128,3C:6A:D2:84:AD:40,0,8736,2ae0,0,43455c0,-51.0
161,161,1750558899981991,-51,128,3C:6A:D2:84:AD:40,0,8752,2ae0,0,43455c0,-51.0
162,162,1750558900084404,-51,128,3C:6A:D2:84:AD:40,0,8768,2ae0,0,43455c0,-51.0
163,163,1750558900187196,-51,128,3C:6A:D2:84:AD:40,0,8784,2ae0,0,43455c0,-51.0
164,164,1750558900289096,-50,128,3C:6A:D2:84:AD:40,0,8800,2ae0,0,43455c0,-50.666666666666664
165,165,1750558900390310,-51,128,3C:6A:D2:84:AD:40,0,8816,2ae0,0,43455c0,-50.666666666666664
166,166,1750558900493988,-51,128,3C:6A:D2:84:AD:40,0,8832,2ae0,0,43455c0,-50.666666666666664
